﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:57rXczz1MIcQVRwPwTUNUV","Sultans Of Swing - Original Mix","WD2N","Prison 50","1","5","389511","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:5ACB15ziL43mSFKRwt5C5b","Everybody Wants To Rule The World","Tears For Fears","80s Mixtape","1","1","251207","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","Every Breath You Take","The Police","Synchronicity (Remastered 2003)","1","7","253920","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:2ahnofp2LbBWDXcJbMaSTu","What Is Love - 7" Mix","Haddaway","What Is Love (Remixes)","1","3","270373","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:0YKODRe5JPtLhDF2Ra2XXs","MTV","Kryder","MTV","1","1","181986","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:3i3PSV1us02lPT3TZxtunR","Lolita 2K19","Di Paulo, Softmal, Nytron","Ready For Summer 2019","1","4","343616","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:4Yn20PcIohkarnV1HcHY0P","Sweet Dreams (Are Made Of This) - Steve Angello Remix Edit","Eurythmics, Annie Lennox, Dave Stewart, Steve Angello","I've Got A Life/Sweet Dreams Remix","1","1","330746","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:6xAsUkbkHq75ykVsdulPmU","Voyage Voyage - Club Mix","Jason Parker","Voyage Voyage","1","4","330793","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:6FwMGM0Dtmf0vz6BdIc8uP","Tarzan Boy","Baltimora","Tarzan Boy: The World Of Baltimora","1","1","230026","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:49X0LAl6faAusYq02PRAY6","Lady - Hear Me Tonight","Modjo","Modjo (Remastered)","1","3","307153","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:1oYYd2gnWZYrt89EBXdFiO","Message In A Bottle","The Police","Reggatta De Blanc (Remastered 2003)","1","1","290280","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:1i6N76fftMZhijOzFQ5ZtL","Psycho Killer - 2005 Remaster","Talking Heads","Talking Heads '77 (Deluxe Version)","1","10","261413","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:2WfaOiMkCvy7F5fcp2zZ8L","Take on Me","a-ha","Hunting High and Low","1","1","225280","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:4zLSkwZaiMfzzapPCbdG90","Gimme! Gimme! Gimme!","GAMPER & DADONI","Gimme! Gimme! Gimme!","1","1","187068","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:0DwycsushXa3O33U73v6jb","Pump It Up - Jax Jones Midnight Snacks Remix","Endor, Jax Jones","Pump It Up (Jax Jones Midnight Snacks Remix)","1","1","201286","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:3ZZq9396zv8pcn5GYVhxUi","Down Under","Men At Work","Business As Usual","1","3","222320","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:7A03KORUIbh0hPUBlgiO78","Everyday","Adana Twins","Everyday","1","1","412499","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:6bAxwCVd6pVQnrpOy858Ob","The End - Club Mix","Stefano Noferini","The End","1","1","360960","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:1frMMt9AWhPtnfuz1VJY7P","Strange","Adana Twins","Strange","1","2","424561","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:1I3kwzmR9vPPN3PMmtyHF1","Eyes Without A Face - Tropkillaz Remix","Billy Idol, Tropkillaz","Vital Idol: Revitalized","1","3","230333","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:0QEZ9Cywjr3z7YFNLK4TLb","Let's Go Back (Solomun Remix)","Kraak & Smaak","Let's Go Back","1","3","478512","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:5pcKLQ865gdGqZ1l9jHnYi","California Dreamin' - Tek-House Extended","Royal Gigolos","Royal Gigolos - Best Of","1","1","287826","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:4UDmDIqJIbrW0hMBQMFOsM","Stayin' Alive","Bee Gees","Staying Alive (Original Motion Picture Soundtrack)","1","6","92866","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:6QZo2TgclkUMwJgggi8QSQ","Africa","TOTO","Greatest Hits: 40 Trips Around The Sun","1","17","295346","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:0n0M8zVvUEIfRnpYg3qV2d","Funkytown","Lipps Inc.","Pop 80s","1","27","469240","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:1b7HHmEiAfxgaqppBDD0Qa","Riders on the Storm - Original Mix","Charles J","Riders on the Storm","1","1","300983","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:21qnJAMtzC6S5SESuqQLEK","Pump Up The Jam","Technotronic","Pump Up The Jam","1","1","320306","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:4mVLzFbc3gaCoWCEENLouc","Domino Dancing","Pet Shop Boys","Discography - Complete Singles Collection","1","10","258333","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:37ZJ0p5Jm13JPevGcx4SkF","Livin' On A Prayer","Bon Jovi","Slippery When Wet","1","3","249293","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:6rQSV0EY87so7nEXbRVeet","Tom's Diner","Kenny Blake","Dance Mania 2000","1","15","215226","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:7xQYVjs4wZNdCwO0EeAWMC","Born Slippy (Nuxx)","Underworld","1992 - 2012","2","1","456480","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:4xGuK7FsXuZwHCCuNnPzbD","L'Amour Toujours","Gigi D'Agostino","Top 100 Greatest Dance Hits","1","1","238759","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:0odIT9B9BvOCnXfS0e4lB5","Bette Davis Eyes","Kim Carnes","Mistaken Identity","1","1","228000","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:2fuCquhmrzHpu5xcA1ci9x","Under Pressure - Remastered","Queen, David Bowie","Hot Space (2011 Remaster)","1","11","248440","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:7iAqvWLgZzXvH38lA06QZg","I Want To Break Free","Queen","Bohemian Rhapsody (The Original Soundtrack)","1","13","223080","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Without Me","Eminem","The Eminem Show","1","10","290320","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:4Q5GlybYPJmthH9tRI5XPU","It Must Have Been Love (Christmas for the Broken Hearted)","Roxette","Pearls of Passion","1","14","287826","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:12BbMJsJi65mxneq6c9Lm7","All That She Wants","Ace of Base","Happy Nation","1","2","211213","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:2gE95JskwQ1pCACTpGe1Db","Down On The Corner","Creedence Clearwater Revival","Willy And The Poor Boys","1","1","166280","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:4nfSUYBf9XJxctw71Q17FZ","It's My Life - Extended Mix; 2003 Remaster","Talk Talk, Tim Friese-Greene","Remixed (2003 Remaster)","1","4","379333","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:71Oa8L8b0VQnbfxSAoBHnm","Don't Go (Remix) - 2008 Remaster","Yazoo","In Your Room","3","3","246960","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:2qNQDqM3eSZ3VC2JtXVZCv","Last Train to London","Electric Light Orchestra","Strange Magic: The Best Of Electric Light Orchestra","2","8","270306","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:0PQ591KWqZcslQeph3BRs5","Something Special - Original Mix","Miguel Campbell","Back In Flight School","1","8","282598","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:1WxxO3NCuOgUtndyiHpZQf","Everybody Does - Original Mix","Natema","Prison 100","1","3","444011","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:5Tpowbea8HKSOCDC6Z0QC2","Flashdance... What a Feeling - Extended Remix","Irene Cara","What a Feelin'","1","14","429653","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:56JlUxlgZS1ZFgjopdgdBt","West End Girls - Shep Pettibone Mastermix","Pet Shop Boys","Disco","1","6","543506","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:3850dYVgOFIXJh5U4BFEWH","Hung Up","Madonna","Confessions on a Dance Floor","1","1","337733","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:2Cdvbe2G4hZsnhNMKyGrie","I Love Rock 'N Roll","Joan Jett & The Blackhearts","I Love Rock 'N' Roll (Expanded Edition)","1","1","175173","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:3MCIYoGFJmA8bkLUH8ufLn","Heaven","Nituse Ruet","Heaven","1","1","190589","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:1VB16bawXTfuY0bL2TFV1D","Night Fever","Bee Gees","Tales From The Brothers Gibb","3","10","209506","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:4y1LsJpmMti1PfRQV9AWWe","Girls Just Want to Have Fun","Cyndi Lauper","She's So Unusual","1","2","238266","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:6mFkJmJqdDVQ1REhVfGgd1","Wish You Were Here","Pink Floyd","Wish You Were Here","1","4","334743","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:7GbOCPIYRXFGrhxRtG3ABf","Don't Go - Original Mix","Block & Crown, Martina Budde","Don't Go","1","1","251520","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:7HKez549fwJQDzx3zLjHKC","Start Me Up - Remastered","The Rolling Stones","Tattoo You (2009 Re-Mastered)","1","1","213066","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:2374M0fQpWi3dLnB54qaLX","Africa","TOTO","Toto IV","1","10","295893","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:2NoZsbJDG6adWv2hXTUL59","Let's Go Back - Solomun Remix","Kraak & Smaak, Romanthony, Solomun","Cluburlaub (Compiled & Mixed By Laserkraft 3D)","1","42","478893","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:4b0LVMXHY0LUJd1kC4S6gz","Easy - Radio Edit","Nhan Solo feat. FML, Nhan Solo, FML","Easy","1","1","213079","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:1HYbwKBzsDgGIyy6vcQldH","Shout - Original Mix","Andre Crom","Collected Works 6","1","1","426000","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:5TMHUIiz0w0Ak7N6bU7sv1","Rack City Bitch - Original Mix","Amine Edge & Dance (Sleazy G), DANCE","Best of 4Yrs Sleazy G (DJ Friendly Edition)","1","1","353000","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:40riOy7x9W7GXjyGp4pjAv","Hotel California - 2013 Remaster","Eagles","Hotel California (2013 Remaster)","1","1","391376","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:0qKDjDLx3UKBcu9o8MqvWs","Enjoy the Silence - Hands and Feet Mix","Depeche Mode","DMBX4","6","3","399613","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:2SbAoNQVqVkIuFTFV94Bdm","Make It Better [ZAC & BAKKA (BR) Remix]","Dashdot, Maxximal, Ashibah, ZAC, BAKKA (BR)","Make It Better (Remixes Vol.1)","1","2","296129","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:33:22Z"
"spotify:track:3NeLoEYVi67TQCiCF0OCg8","Sun - Edit","Gallago","Sun EP","1","1","289630","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:6cpe4oNhyyo4i2LTDyudoR","Lost","Tinlicker, Run Rivers","This Is Not Our Universe","1","9","329159","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:4FpawvuBz4HxTz7UqR4ter","Sorry I Am Late - Extended","Kollektiv Turmstrasse","Sorry I Am Late (Extended)","1","1","489714","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:4RoYTJ28FLcMYAkA7phdvK","Road Trips","Kyle Watson","Road Trips","1","1","299181","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:1VhVzCDcvmvmx7zvREJmU3","Roda","Glowal, Simon Batten","Roda","1","1","397386","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:4w5Grfxx5Rpup6mo5v6bW0","Beat Of My Heart","Lost Frequencies, Love Harder","Alive And Feeling Fine","1","4","183183","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:5PNvgiKSwMdjBsDsgFCFLX","Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion","Slow Down (feat. Jorja Smith) [Vintage Culture & Slow Motion Remix]","1","1","181306","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:6X7PK2UQMUU36ux9pynSkV","Drive (feat. Delilah Montagu) - Edit","Black Coffee, David Guetta, Delilah Montagu","Drive (feat. Delilah Montagu)","1","1","191258","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:2zd3FTvsNgxkdE3gweAL27","Beautiful Lie - KeeMo's Terrace Mix","Keemo, Tim Royko, Cosmo Klein","Beautiful Lie","1","2","364586","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:2mkBHN67xLpHrpqOuj79Yz","Chase the Sun","Planet Funk","Non Zero Sumness Plus One","1","2","233040","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:5LT8hO0Z9Y1nlCJ7nfuSJi","Generate - Radio Edit","Eric Prydz","Generate (Radio Edit)","1","1","165076","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:4XQMiROgxsdyTDtVxHQnE5","In the Dark - First State Extended Remix","Tiësto, Christian Burns, First State","In the Dark","1","1","311450","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:7d8GetOsjbxYnlo6Y9e5Kw","Mr. Brightside","The Killers","Hot Fuss","1","2","222106","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:0yMoJXVP6hFLV71DRVxRTk","Adagio For Strings - Radio Edit","Tiësto","Magikal Journey -The Hits Collection 1998 - 2008","1","8","205053","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:5QjJgPU8AJeickx34f7on6","Levels - Radio Edit","Avicii","Levels","1","1","199903","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:2FH3BLTMhJlCH1Dmkua5DW","Insomnia - Monster Mix","Faithless, Rollo Armstrong, Sister Bliss, Goetz","Faithless 2.0","2","1","518221","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:1cS9tuyQ9K1yQApyJkuiMT","Elements","Pryda","Elements","1","1","488316","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:3EDMs0fBGlsk9fpfJlnmAE","Take It Smart","Boris Brejcha","Space Diver","1","8","437760","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:6CGMZijOAZvTXG21T8t6R0","Innerbloom","RÜFÜS DU SOL","Bloom","1","11","578040","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:18OpvvtLEpuzr0JnJKZn7n","Leave The World Behind - Radio Edit","Axwell, Sebastian Ingrosso, Steve Angello, Laidback Luke, Deborah Cox","Leave The World Behind","1","1","161718","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:4G8gkOterJn0Ywt6uhqbhp","Radioactive","Imagine Dragons","Night Visions","1","1","186813","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:3BJe4B8zGnqEdQPMvfVjuS","Summertime Sadness","Lana Del Rey","Born To Die - The Paradise Edition","1","11","265427","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:6VGNzYErt08Rai78mLkIzI","Domino","Oxia","Domino Remixes","1","1","435266","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:1W1Ac2SNPI2PTDW6b11KKC","Like an Animal","RÜFÜS DU SOL","Bloom","1","2","241580","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:2VQyevzyJkEUd6yF0peezQ","Fury's Laughter","S.A.M.","Fury's Laughter","1","1","153936","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:1wjQEAV31X26Za9KRAmqwz","For a Feeling (feat. RHODES)","CamelPhat, ARTBAT, RHODES","For a Feeling (feat. RHODES)","1","1","296324","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:0ntQJM78wzOLVeCUAW7Y45","Sex on Fire","Kings of Leon","Only By The Night","1","3","203346","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:26:36Z"
"spotify:track:30zb8nodXgVViUDqvZuNoc","Closer to You - Sascha Dive's S2 Remix","Toni Rios, NivesKa, Sascha Dive","Closer to You","1","2","601113","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:54:43Z"
"spotify:track:6Sqd9k8gCUmF0OYmhZK0uM","Gallon - Cassian Remix","Mr Sanka, Cassian","Gallon (Cassian Remix)","1","1","372072","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:54:43Z"
"spotify:track:00DAHDfBH9XADViu7mGZOt","Rubicon - Yotto Remix","Super8 & Tab, 7 Skies","Unified (Extended Mixes)","1","16","367277","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:54:43Z"
"spotify:track:2m79kI9r7mXd2faiaS6eYO","Voice Of Silence - Edit","Cristoph","Voice Of Silence","1","1","214389","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:55:39Z"
"spotify:track:29KhwCm9aTWFZzAClsbOSF","Senhor Doutor - Adam Port Edit","Quim Manuel O Espirito Santo, Adam Port","Ganesha Song","1","2","453000","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:55:39Z"
"spotify:track:76Cab8Z6rFHPYpnqwgaouI","Jumanji","Adana Twins","Spektrum 1","1","1","480044","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:55:39Z"
"spotify:track:5HBHjCETsFJP5bltmJ4BKs","Turn Around - Âme Remix","Sailor & I, Âme","Turn Around","1","3","483760","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:55:39Z"
"spotify:track:59FOaIlQng6Yae9UmO1PwN","Bad Habit","Foals","Holy Fire","1","4","280266","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:55:39Z"
"spotify:track:5JDrEzdFET5b3GAqKw2OUT","Movement of Whale","SevenDoors","Four to the Floor 05","1","2","494775","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:55:39Z"
"spotify:track:78lTDfRCqtxSvByIRMiXF2","Pra não dizer que não falei das flores","Geraldo Vandre","Enciclopédia Musical Brasileira","1","14","361360","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:55:39Z"
"spotify:track:2y2TNx72H4oE01TkztsAR6","Fade Out Lines - The Avener Rework","The Avener, Phoebe Killdeer","The Wanderings Of The Avener","1","2","276600","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:55:39Z"
"spotify:track:6DOwsTjTl0F18MPLcjKLJr","Capoeira","ZAC","Capoeira","1","1","399841","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:55:39Z"
"spotify:track:5H6YAGRa7u2lN5vQ587rqE","Jokes on Me - Kyodai Remix","Si Tew, Kylie Auldist, Kyodai","Jokes on Me","1","3","420000","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:55:39Z"
"spotify:track:52wqQ0URhqq4d15tHgKGQd","What's a Girl to Do","Fatima Yamaha","A Girl Between Two Worlds","1","4","446510","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:56:49Z"
"spotify:track:5YzBL3vkQnp3JbeDRRSbSQ","Pick Up","DJ Koze","Knock Knock","1","8","398150","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:56:49Z"
"spotify:track:09dnlZrhCzlWgbWUVhUHYh","Poseidon - Gorgon City Remix","Local Dialect, Gorgon City","Poseidon (Gorgon City Remix)","1","1","215238","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:56:49Z"
"spotify:track:6vkFCzPmJ3beYG0zeevdmX","Eyes","RÜFÜS DU SOL","SOLACE","1","2","230533","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:56:49Z"
"spotify:track:7tfW0nymy4T8CuoEhaQoPf","Slip Away","Bambook, Mennie, Cari Golden","Slip Away","1","1","388051","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:56:49Z"
"spotify:track:3Nl14oyrACbYC2ES1aMCBq","Bohemian Soul - Adana Twins 'on a Cloudy Day' Remix","Kasper Bjørke, Laid Back, Adana Twins","Bohemian Soul","1","3","425874","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:56:49Z"
"spotify:track:6IgIPWjUrRBTIm07t7H64S","Kristalle","Township Rebellion","Vobia","1","10","484005","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:56:49Z"
"spotify:track:3fDgxdcf0jeJgGiZJGUmyK","Ya Kidding","FISHER","Ya Kidding","1","1","238080","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:56:49Z"
"spotify:track:2OTdv2Kfd0vSaI3GRIyVki","Kuar - Henrik Schwarz Remix","Emmanuel Jal","Lost Village, Chapter II","1","12","503960","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:56:49Z"
"spotify:track:29tIhq8ByVaG5GVlnS4XRL","New Sky","RÜFÜS DU SOL","SOLACE","1","3","327546","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:56:49Z"
"spotify:track:1ETWuORPhNxdEeAYCrp4iS","Lid - Yotto Remix","Christian Löffler, Yotto","Mare (Club Mixes)","1","3","439109","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:56:49Z"
"spotify:track:5QmHSW3ERBIW0TdDCQKyzF","Gravy Train - Nicolas Jaar Remix","Maceo Plex","Hôtel Costes 15","1","13","333240","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:57:46Z"
"spotify:track:5cJOyRToxH8fmAzsC8vwAa","Paradise","Kaz James, Nick Morgan","Paradise","1","1","429104","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:57:46Z"
"spotify:track:0Quc6FoKGwXVMNR9TgUc48","Bakerman - Soul Clap Remix","Laid Back, Soul Clap","Cocaine Cool / Bakerman","1","3","539016","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:57:46Z"
"spotify:track:390AWnOn2rfe9FzQjYmxIH","Wicked Game","Chris Isaak","Best of Chris Isaak (Remastered)","1","3","286880","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:57:46Z"
"spotify:track:0Nlzos8pbjpDVQmqqyCd5K","In The Shadows","Lovebirds","In The Shadows","1","1","505626","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:57:46Z"
"spotify:track:4Kv7jxWOhEtYoRh2yzv69S","Ra - David August Remix","The Acid","Ra (David August Remix)","1","1","394723","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:57:46Z"
"spotify:track:3hcNMZfwdRnpTMAFQ8dpN4","Obsessed (feat. Rai Knight)","HNQO, Dake, Rai Knight","Obsessed (feat. Rai Knight)","1","1","395170","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-03-23T17:57:46Z"
